shipment_id,order_line_key,shipment_date,Customer_Key,Plant_Key,Material_Key,Delivery_Qty,Ship_Method,Carrier,Tracking_Number
22347,22910,2024-08-16,43033,31,7267,644,FTL,UPS,TRK2779766079
22348,22911,2026-10-11,47146,6,740,428,FTL,XPO,TRK7616435444
22349,22912,2026-01-09,6076,14,5883,130,FTL,DHL,TRK9501783900
22350,22913,2025-03-17,49553,34,8007,66,Parcel,DHL,TRK6313246745
22351,22913,2025-03-19,49553,34,8007,59,Air,UPS,TRK3251105816
22352,22914,2026-07-05,29400,33,8481,507,Parcel,UPS,TRK5736806331
22353,22915,2025-08-07,5989,12,2741,379,LTL,DHL,TRK7089963192
22354,22916,2025-01-07,34220,23,2608,38,Air,FedEx,TRK3826424208
22355,22917,2025-02-28,16634,9,7554,341,Air,Maersk,TRK6588347812
22356,22919,2025-06-18,43007,32,4741,516,Parcel,Maersk,TRK8056217110
22357,22920,2025-10-08,9606,4,9689,679,LTL,UPS,TRK2394848896
22358,22921,2026-01-23,3264,12,5867,365,LTL,DHL,TRK1189003470
22359,22921,2026-01-25,3264,12,5867,234,Parcel,DHL,TRK6846062583
22360,22923,2025-04-03,4023,28,6746,172,FTL,XPO,TRK7895219996
22361,22924,2024-11-28,7771,32,9330,137,FTL,FedEx,TRK2229732937
22362,22924,2024-11-30,7771,32,9330,290,FTL,UPS,TRK3751853569
22363,22925,2026-06-13,293,30,6489,121,Parcel,UPS,TRK4932958545
22364,22926,2025-09-17,10037,31,7727,482,FTL,UPS,TRK2988115865
22365,22927,2025-10-07,23092,32,6250,123,LTL,DHL,TRK7183697228
22366,22927,2025-10-09,23092,32,6250,101,Air,DB Schenker,TRK5218261199
22367,22928,2024-12-05,20991,7,8694,186,FTL,DHL,TRK6756141625
22368,22929,2026-06-07,36748,9,6384,556,LTL,Maersk,TRK1447399008
22369,22930,2025-05-26,2354,26,7642,1,Air,UPS,TRK2805660173
22370,22931,2025-10-25,8507,25,273,34,FTL,XPO,TRK7743114618
22371,22931,2025-10-27,8507,25,273,164,LTL,Maersk,TRK7797323003
22372,22932,2025-11-04,41499,3,1851,267,FTL,Maersk,TRK8762144721
22373,22933,2026-12-08,2857,1,2283,385,LTL,FedEx,TRK4943555580
22374,22935,2025-12-02,46471,27,309,430,LTL,XPO,TRK4721697918
22375,22936,2026-07-05,8956,33,2970,435,FTL,DHL,TRK7841007753
22376,22937,2026-07-21,6852,27,3956,379,LTL,UPS,TRK7408939097
22377,22938,2026-03-27,3348,10,5376,230,Air,Maersk,TRK4420095329
22378,22938,2026-03-29,3348,10,5376,140,FTL,FedEx,TRK2344326546
22379,22939,2025-01-28,5215,13,8206,620,LTL,FedEx,TRK1433303439
22380,22940,2027-02-05,35322,34,4840,232,Parcel,DB Schenker,TRK3325007523
22381,22941,2026-04-10,20708,13,9716,269,Parcel,FedEx,TRK6046130934
22382,22941,2026-04-12,20708,13,9716,229,FTL,DHL,TRK4737161861
22383,22942,2026-12-24,3852,33,2997,110,Air,XPO,TRK9826886958
22384,22942,2026-12-26,3852,33,2997,446,Air,XPO,TRK6391561860
22385,22943,2027-01-23,13838,18,2181,97,Parcel,Maersk,TRK4602380693
22386,22943,2027-01-25,13838,18,2181,110,Air,UPS,TRK4955025428
22387,22944,2026-09-28,45095,24,2938,68,LTL,Maersk,TRK1958565219
22388,22947,2026-07-25,2270,12,3703,672,Parcel,Maersk,TRK4619907238
22389,22948,2024-08-18,9688,21,3806,356,FTL,XPO,TRK3537504906
22390,22949,2027-02-23,29191,32,4925,190,LTL,UPS,TRK6272007611
22391,22949,2027-02-25,29191,32,4925,257,Air,XPO,TRK3941947351
22392,22950,2025-12-20,18457,6,6198,96,FTL,DB Schenker,TRK4831630350
22393,22951,2025-10-24,38694,19,1815,76,Parcel,Maersk,TRK5230428610
22394,22952,2026-08-21,6137,28,166,155,Parcel,FedEx,TRK9995157543
22395,22953,2025-08-21,21918,35,4499,372,Parcel,Maersk,TRK7344894899
22396,22953,2025-08-23,21918,35,4499,280,Air,UPS,TRK2677184010
22397,22954,2025-09-07,30623,10,666,650,Air,DB Schenker,TRK4209309883
22398,22955,2025-07-24,22280,26,9246,302,Parcel,XPO,TRK5652957670
22399,22955,2025-07-26,22280,26,9246,297,Air,DB Schenker,TRK2492205787
22400,22956,2025-11-09,34074,18,530,530,Air,UPS,TRK1640677575
22401,22957,2024-12-25,8126,25,850,382,FTL,FedEx,TRK9121585085
22402,22959,2024-08-25,2807,8,8212,578,LTL,DB Schenker,TRK2585794231
22403,22960,2026-03-21,45752,24,1453,57,LTL,XPO,TRK8192954341
22404,22960,2026-03-23,45752,24,1453,734,FTL,XPO,TRK2949138942
22405,22961,2026-10-03,44888,19,9393,289,LTL,DHL,TRK1594779134
22406,22962,2025-11-01,46458,16,510,112,LTL,FedEx,TRK6301954132
22407,22963,2026-05-23,12476,4,6466,113,FTL,Maersk,TRK7298026805
22408,22963,2026-05-25,12476,4,6466,105,Parcel,XPO,TRK4713336066
22409,22964,2026-05-09,10745,33,9337,437,Air,DB Schenker,TRK9917664429
22410,22965,2027-01-15,31319,12,3646,616,Parcel,DHL,TRK6546252496
22411,22966,2025-03-30,33869,18,1742,492,LTL,FedEx,TRK7832543568
22412,22967,2025-09-27,16697,1,4769,545,FTL,UPS,TRK7970542091
22413,22969,2026-10-15,34331,2,7480,358,LTL,DB Schenker,TRK1071329497
22414,22973,2025-11-03,14334,32,6560,573,LTL,DHL,TRK3523964649
22415,22974,2026-01-21,48576,26,6436,155,FTL,DHL,TRK1197540021
22416,22975,2024-09-03,6928,21,9433,22,LTL,FedEx,TRK9926988347
22417,22976,2027-01-18,10240,7,615,302,Parcel,DHL,TRK8639324808
22418,22976,2027-01-20,10240,7,615,376,Parcel,FedEx,TRK3437912410
22419,22978,2024-10-12,33058,30,6537,124,Air,Maersk,TRK2270265648
22420,22979,2024-09-26,6488,30,1858,42,LTL,Maersk,TRK9491865353
22421,22980,2026-01-10,9732,13,6848,555,FTL,DB Schenker,TRK7713345642
22422,22981,2026-11-14,35804,28,6626,583,Parcel,DB Schenker,TRK8882959043
22423,22982,2026-08-09,15642,10,1565,222,FTL,Maersk,TRK2141658162
22424,22984,2025-05-03,21488,5,5589,630,LTL,DHL,TRK7434748319
22425,22985,2026-04-15,48046,26,3783,312,Parcel,UPS,TRK2900460644
22426,22987,2026-04-01,25056,6,259,429,Air,Maersk,TRK6950722416
22427,22988,2026-04-21,42183,31,1953,227,Air,UPS,TRK8142751799
22428,22989,2025-02-13,282,26,2815,327,Parcel,DB Schenker,TRK7627857872
22429,22992,2025-02-07,40414,18,5570,231,Parcel,XPO,TRK6962994817
22430,22994,2025-04-10,47465,7,2728,432,LTL,FedEx,TRK5513777118
22431,22994,2025-04-12,47465,7,2728,267,LTL,DB Schenker,TRK1924701774
22432,22996,2024-11-14,2327,21,1002,431,LTL,FedEx,TRK9667886075
22433,22997,2026-11-03,17703,6,6693,541,Air,DHL,TRK2255098418
22434,23000,2026-02-08,19599,34,6653,510,Parcel,XPO,TRK3423053559
22435,23001,2027-01-19,7812,3,4367,32,Air,XPO,TRK6254384320
22436,23002,2025-04-23,24750,22,7067,35,LTL,DHL,TRK7889556568
22437,23002,2025-04-25,24750,22,7067,564,Air,XPO,TRK4842647899
22438,23003,2026-09-10,2534,20,2376,164,LTL,DB Schenker,TRK3079128561
22439,23004,2026-10-13,13132,1,3193,280,LTL,FedEx,TRK2900548648
22440,23006,2026-07-30,23819,9,3380,204,LTL,Maersk,TRK9029953003
22441,23007,2025-01-30,43971,30,9246,287,Parcel,UPS,TRK6529567820
22442,23008,2026-08-03,28594,22,7650,85,LTL,Maersk,TRK5049847200
22443,23009,2025-10-07,2640,10,8525,507,FTL,DB Schenker,TRK9427350662
22444,23012,2026-01-23,2053,18,41,137,Parcel,DB Schenker,TRK6270333055
22445,23012,2026-01-25,2053,18,41,657,FTL,Maersk,TRK2113829598
22446,23013,2025-06-24,8385,14,472,324,Air,DHL,TRK6176446717
22447,23015,2025-03-08,7285,12,1414,458,LTL,FedEx,TRK8587804921
22448,23016,2026-03-12,8093,16,3593,450,Air,Maersk,TRK7794157119
22449,23017,2025-02-26,12792,3,5000,67,FTL,XPO,TRK2860584725
22450,23017,2025-02-28,12792,3,5000,97,LTL,DHL,TRK7085088662
22451,23018,2024-11-17,38822,18,8854,71,Parcel,FedEx,TRK8018747288
22452,23018,2024-11-19,38822,18,8854,312,LTL,DB Schenker,TRK9432871590
22453,23019,2025-10-15,2827,3,4840,377,Parcel,DB Schenker,TRK2851418547
22454,23021,2024-09-20,5188,13,4196,437,Parcel,DB Schenker,TRK2447818734
22455,23023,2026-06-30,31408,7,9168,658,FTL,DHL,TRK8241355595
22456,23024,2024-12-03,1075,10,9585,502,Air,FedEx,TRK6300170903
22457,23025,2026-07-19,41185,32,2550,495,FTL,FedEx,TRK2387264041
22458,23026,2025-03-04,1981,20,9266,21,Air,FedEx,TRK3147072752
22459,23026,2025-03-06,1981,20,9266,72,FTL,Maersk,TRK3135703614
22460,23028,2026-06-16,6465,32,6552,61,LTL,FedEx,TRK9322257207
22461,23028,2026-06-18,6465,32,6552,301,Parcel,XPO,TRK8523431439
22462,23029,2025-06-22,1315,25,7519,241,FTL,FedEx,TRK6709702499
22463,23030,2026-06-09,7477,29,393,7,Air,DB Schenker,TRK6896569916
22464,23030,2026-06-11,7477,29,393,5,LTL,FedEx,TRK2345309351
22465,23031,2025-11-09,5858,34,5715,129,Air,XPO,TRK1741777871
22466,23032,2027-01-11,14793,2,4232,580,LTL,XPO,TRK2469244428
22467,23033,2026-01-19,4187,17,4649,612,Parcel,DHL,TRK1465094819
22468,23034,2026-12-18,7667,16,6763,587,Parcel,UPS,TRK2496232020
22469,23035,2024-10-25,4877,23,1800,177,Air,DB Schenker,TRK7879090954
22470,23035,2024-10-27,4877,23,1800,540,Air,DB Schenker,TRK7183768149
22471,23036,2026-10-21,34901,2,255,391,Parcel,UPS,TRK4930156087
22472,23038,2026-10-15,8941,29,3601,675,FTL,FedEx,TRK1861730832
22473,23039,2025-07-12,30357,27,8832,59,FTL,Maersk,TRK6749587762
22474,23040,2026-01-06,26044,34,9043,430,Parcel,UPS,TRK4092135969
22475,23041,2025-03-06,42325,19,6159,280,LTL,XPO,TRK2794086438
22476,23042,2025-07-29,8288,35,2392,335,FTL,Maersk,TRK2892757179
22477,23043,2025-07-25,28260,15,3680,363,LTL,FedEx,TRK1198286388
22478,23043,2025-07-27,28260,15,3680,276,Air,UPS,TRK7042959525
22479,23044,2027-02-11,3623,28,7334,371,FTL,DHL,TRK9015769350
22480,23045,2026-03-21,921,28,6023,230,Parcel,DB Schenker,TRK1898621657
22481,23045,2026-03-23,921,28,6023,239,FTL,DB Schenker,TRK5872097575
22482,23046,2025-09-29,8897,15,8333,4,LTL,Maersk,TRK7869197086
22483,23046,2025-10-01,8897,15,8333,24,Parcel,DB Schenker,TRK9307763888
22484,23047,2026-10-12,8244,17,5133,321,FTL,UPS,TRK5383754945
22485,23049,2025-07-16,17046,28,6363,585,LTL,DHL,TRK3250565793
22486,23051,2026-05-07,8786,1,6615,19,FTL,XPO,TRK3364119982
22487,23052,2024-10-02,17919,3,2871,280,LTL,FedEx,TRK6857145574
22488,23053,2025-01-13,7659,10,9953,664,Parcel,DB Schenker,TRK2942922715
22489,23055,2025-09-11,77,4,5117,561,Air,UPS,TRK2177981056
22490,23057,2026-12-30,7774,5,8879,299,Air,UPS,TRK8281529720
22491,23058,2026-05-06,7649,3,465,196,FTL,DB Schenker,TRK8981954043
22492,23059,2025-04-06,2115,1,7943,352,Parcel,XPO,TRK5646393292
22493,23060,2027-02-08,44285,6,4693,128,FTL,UPS,TRK6689453695
22494,23061,2024-10-30,537,17,6087,513,FTL,Maersk,TRK4149491901
22495,23062,2026-12-14,7278,7,1151,192,Air,DHL,TRK7724283008
22496,23063,2024-12-03,55,19,3860,311,Air,Maersk,TRK8327858582
22497,23065,2026-05-17,5202,17,6949,543,FTL,FedEx,TRK4022104883
22498,23066,2025-08-04,3731,2,6436,615,Parcel,DB Schenker,TRK5443864853
22499,23067,2026-08-14,278,28,8885,363,Parcel,DB Schenker,TRK8570707141
22500,23068,2025-09-26,6639,21,2504,45,LTL,DHL,TRK3154714515
22501,23069,2026-04-14,23944,27,8431,491,Parcel,Maersk,TRK6085370450
22502,23070,2026-09-01,21126,22,3664,205,Parcel,FedEx,TRK7805956040
22503,23071,2025-10-18,7652,28,4238,164,Parcel,FedEx,TRK6989484063
22504,23072,2027-02-08,1353,6,4498,629,LTL,Maersk,TRK3632975925
22505,23073,2026-12-05,9378,29,5664,442,LTL,FedEx,TRK7952031904
22506,23074,2024-12-19,47074,14,465,67,Air,UPS,TRK5347947179
22507,23075,2026-09-10,4162,1,3902,582,Air,UPS,TRK9730256956
22508,23076,2024-12-27,21901,8,3354,223,Air,UPS,TRK5157260221
22509,23077,2026-11-18,2500,2,4892,7,FTL,FedEx,TRK1120695420
22510,23077,2026-11-20,2500,2,4892,467,FTL,XPO,TRK6031585792
22511,23078,2025-03-10,49759,24,2529,402,FTL,DB Schenker,TRK1604364226
22512,23079,2024-12-19,7107,18,1380,306,FTL,DB Schenker,TRK5813319448
22513,23080,2025-09-17,8140,25,9793,124,Air,Maersk,TRK8814012943
22514,23081,2025-05-30,6326,15,5259,200,FTL,Maersk,TRK3191115592
22515,23081,2025-06-01,6326,15,5259,556,Parcel,DB Schenker,TRK9575663861
22516,23082,2026-06-22,3351,13,80,514,Parcel,DHL,TRK6761010630
22517,23083,2026-09-29,32451,33,2455,37,Parcel,Maersk,TRK5866211990
22518,23083,2026-10-01,32451,33,2455,106,FTL,Maersk,TRK3931243737
22519,23085,2024-12-23,2673,33,1006,281,LTL,Maersk,TRK9088486685
22520,23086,2024-10-06,466,27,9401,274,Parcel,Maersk,TRK8907156487
22521,23087,2025-08-20,6694,8,6527,162,LTL,UPS,TRK4144550567
22522,23087,2025-08-22,6694,8,6527,144,Air,FedEx,TRK5759046534
22523,23088,2026-06-08,35142,4,8396,102,FTL,Maersk,TRK4797493115
22524,23088,2026-06-10,35142,4,8396,554,Air,UPS,TRK9613985759
22525,23089,2025-01-26,2458,23,7660,155,LTL,XPO,TRK9942718859
22526,23090,2026-12-12,3204,21,8365,209,Parcel,DHL,TRK6730810867
22527,23091,2026-10-12,12324,17,8230,23,Parcel,UPS,TRK7161331140
22528,23091,2026-10-14,12324,17,8230,346,Parcel,FedEx,TRK4339201901
22529,23092,2025-12-22,45092,34,618,659,Parcel,DB Schenker,TRK3903689795
22530,23093,2026-07-15,40483,15,276,124,Air,XPO,TRK4358895627
22531,23094,2025-06-28,8114,33,2543,154,LTL,DHL,TRK2760726969
22532,23094,2025-06-30,8114,33,2543,472,LTL,XPO,TRK8128696555
22533,23095,2026-03-03,4594,11,91,203,LTL,UPS,TRK9374709304
22534,23096,2025-04-24,19783,20,7751,671,Parcel,DHL,TRK3282388061
22535,23097,2026-01-07,1865,10,4679,289,LTL,FedEx,TRK8028118570
22536,23098,2025-12-07,14548,16,8582,402,LTL,Maersk,TRK9907687380
22537,23099,2025-11-21,9371,27,8457,47,Air,XPO,TRK7169007050
22538,23099,2025-11-23,9371,27,8457,67,FTL,UPS,TRK9878255258
22539,23101,2025-06-06,28365,26,8288,273,FTL,Maersk,TRK2228111622
22540,23102,2026-02-22,36001,13,4548,23,Air,DHL,TRK6925026822
22541,23102,2026-02-24,36001,13,4548,45,Air,XPO,TRK4013083903
22542,23103,2026-04-23,4599,28,3930,331,FTL,DB Schenker,TRK3575069132
22543,23104,2026-01-27,9237,20,8491,391,LTL,XPO,TRK9782559556
22544,23105,2025-06-09,45198,32,2903,351,Parcel,XPO,TRK3916721815
22545,23106,2026-11-11,27632,23,7719,651,Parcel,DHL,TRK4919072581
22546,23108,2025-01-20,15384,2,9377,74,LTL,Maersk,TRK7919026757
22547,23108,2025-01-22,15384,2,9377,131,LTL,UPS,TRK4971805724
22548,23109,2026-10-28,49297,23,3672,496,LTL,XPO,TRK7693069146
22549,23110,2026-11-16,232,9,9431,113,Parcel,FedEx,TRK6474619023
22550,23111,2026-11-03,7693,30,259,556,FTL,Maersk,TRK3851477032
22551,23112,2025-12-28,6003,24,4296,313,Air,DB Schenker,TRK4452554755
22552,23112,2025-12-30,6003,24,4296,240,LTL,Maersk,TRK6809992090
22553,23113,2024-10-15,44250,4,2539,273,FTL,Maersk,TRK1848666107
22554,23114,2025-11-15,23964,3,3686,129,LTL,XPO,TRK9369058870
22555,23115,2025-06-13,1160,20,9875,40,LTL,FedEx,TRK6449319353
22556,23115,2025-06-15,1160,20,9875,139,Parcel,FedEx,TRK9859964015
22557,23116,2024-12-01,1567,12,7304,377,FTL,DHL,TRK9843157081
22558,23117,2025-07-25,5386,10,4384,5,FTL,Maersk,TRK7460646156
22559,23117,2025-07-27,5386,10,4384,435,Parcel,XPO,TRK1305565874
22560,23118,2025-04-06,10772,33,309,22,FTL,XPO,TRK8004408403
22561,23119,2025-09-14,7557,6,5204,1,LTL,DHL,TRK8701997020
22562,23119,2025-09-16,7557,6,5204,1,FTL,DHL,TRK7199431731
22563,23120,2026-11-20,8676,18,2127,118,FTL,DHL,TRK4097308825
22564,23121,2026-02-03,21788,31,9595,124,LTL,UPS,TRK4302557521
22565,23122,2025-04-29,6432,4,1375,277,Parcel,DHL,TRK3231279528
22566,23125,2026-01-14,8755,12,1616,317,Parcel,XPO,TRK6356822402
22567,23125,2026-01-16,8755,12,1616,285,Parcel,FedEx,TRK6607904231
22568,23126,2025-12-29,37729,30,5713,418,Parcel,UPS,TRK1279425099
22569,23127,2025-07-29,9158,28,9070,21,LTL,Maersk,TRK9163414586
22570,23127,2025-07-31,9158,28,9070,70,FTL,UPS,TRK3046606449
22571,23128,2026-07-03,6986,11,752,45,Air,DHL,TRK4490727252
22572,23130,2026-05-21,25335,31,577,34,Parcel,DB Schenker,TRK6127404397
22573,23130,2026-05-23,25335,31,577,22,Parcel,FedEx,TRK1304494122
22574,23131,2024-09-26,10783,17,3279,33,Air,UPS,TRK1977642516
22575,23132,2026-04-08,39061,24,4302,260,Air,UPS,TRK1989683008
22576,23132,2026-04-10,39061,24,4302,131,FTL,UPS,TRK5093979931
22577,23135,2026-04-10,41523,22,2373,8,Parcel,DHL,TRK4155250771
22578,23135,2026-04-12,41523,22,2373,569,Air,DB Schenker,TRK4178168545
22579,23136,2024-09-28,28800,9,1630,69,LTL,Maersk,TRK6937308396
22580,23138,2025-10-14,2045,8,2420,395,FTL,UPS,TRK8888533038
22581,23138,2025-10-16,2045,8,2420,171,Air,DB Schenker,TRK9876663469
22582,23139,2024-11-27,9488,29,505,78,Parcel,Maersk,TRK3907716211
22583,23140,2026-04-19,1849,22,6302,362,FTL,Maersk,TRK8532118972
22584,23141,2026-01-05,49065,22,4903,469,LTL,Maersk,TRK7165823892
22585,23142,2024-09-30,8826,27,6263,222,Parcel,FedEx,TRK4625978540
22586,23143,2026-01-12,7659,6,3047,56,Parcel,Maersk,TRK7364515536
22587,23143,2026-01-14,7659,6,3047,315,FTL,FedEx,TRK6697120149
22588,23144,2026-07-01,5346,4,5818,109,Parcel,FedEx,TRK9751389657
22589,23144,2026-07-03,5346,4,5818,61,Air,Maersk,TRK5783290392
22590,23146,2025-09-02,29778,12,1802,135,Parcel,DB Schenker,TRK6573769607
22591,23147,2027-01-06,7856,5,563,571,FTL,Maersk,TRK7590868131
22592,23148,2025-06-23,5493,31,642,27,LTL,DHL,TRK3702083718
22593,23148,2025-06-25,5493,31,642,93,Parcel,DB Schenker,TRK9903311439
22594,23149,2024-11-18,35911,25,5696,192,LTL,UPS,TRK1913489315
22595,23149,2024-11-20,35911,25,5696,272,FTL,UPS,TRK8783241879
22596,23151,2026-04-09,18765,21,2377,2,LTL,XPO,TRK3083752804
22597,23151,2026-04-11,18765,21,2377,142,FTL,FedEx,TRK9167005097
22598,23152,2024-12-24,7678,22,8125,305,Air,XPO,TRK8640976178
22599,23153,2026-04-22,7880,11,841,146,Parcel,Maersk,TRK1355030903
22600,23154,2025-03-12,37192,1,5083,64,Air,UPS,TRK3261654278
22601,23154,2025-03-14,37192,1,5083,160,Air,DB Schenker,TRK6274625874
22602,23157,2024-10-30,32723,9,2776,556,LTL,DB Schenker,TRK7500399532
22603,23158,2025-01-08,46877,11,5000,188,FTL,Maersk,TRK4650287269
22604,23159,2025-02-05,41769,29,3788,38,FTL,Maersk,TRK4687981793
22605,23161,2025-06-07,48816,21,3967,515,Parcel,UPS,TRK4649943753
22606,23162,2025-09-30,4986,4,2034,459,Air,XPO,TRK5344910397
22607,23163,2026-01-03,36630,32,7972,130,LTL,Maersk,TRK8499600237
22608,23164,2025-12-07,26969,5,3776,512,LTL,DB Schenker,TRK9155776653
22609,23165,2025-09-12,32560,1,4798,368,LTL,Maersk,TRK2859543832
22610,23165,2025-09-14,32560,1,4798,196,Air,FedEx,TRK9824390253
22611,23166,2026-03-08,101,24,9430,66,Air,Maersk,TRK2330515106
22612,23167,2024-10-06,10426,17,1867,297,FTL,FedEx,TRK4526162676
22613,23168,2027-01-27,710,11,8149,46,Parcel,Maersk,TRK3138027304
22614,23169,2025-07-18,35310,29,847,366,Air,UPS,TRK6589048796
22615,23170,2025-09-05,1910,33,1134,247,Air,UPS,TRK5669254768
22616,23171,2025-12-07,9128,25,2246,130,Parcel,DHL,TRK7386276688
22617,23171,2025-12-09,9128,25,2246,431,FTL,Maersk,TRK4190192217
22618,23172,2025-08-11,4059,35,6020,589,Air,FedEx,TRK4056026347
22619,23173,2024-09-09,6704,22,9786,262,FTL,DHL,TRK1331723481
22620,23173,2024-09-11,6704,22,9786,245,LTL,UPS,TRK5615526564
22621,23174,2025-05-24,6846,18,4668,93,Air,Maersk,TRK7688242047
22622,23174,2025-05-26,6846,18,4668,186,Parcel,UPS,TRK5858458141
22623,23175,2025-01-10,15801,17,5944,41,Parcel,UPS,TRK3316949492
22624,23176,2026-01-15,17254,26,9747,445,LTL,UPS,TRK5838524813
22625,23177,2025-12-31,2132,16,9075,453,Parcel,DB Schenker,TRK2856040245
22626,23178,2025-05-13,9649,26,9485,645,Parcel,Maersk,TRK1606073867
22627,23180,2025-04-11,2279,1,9696,447,LTL,Maersk,TRK9774123706
22628,23181,2026-03-11,11180,32,5497,579,FTL,FedEx,TRK9785543608
22629,23182,2026-10-12,8427,22,7429,140,Parcel,XPO,TRK9973581854
22630,23182,2026-10-14,8427,22,7429,451,FTL,Maersk,TRK6356600803
22631,23183,2025-09-23,47300,15,4524,536,Parcel,DB Schenker,TRK7894431904
22632,23184,2025-10-14,8556,2,5362,209,Air,DHL,TRK3932198271
22633,23184,2025-10-16,8556,2,5362,300,FTL,XPO,TRK7086095029
22634,23185,2026-12-26,21295,14,5331,314,FTL,FedEx,TRK3627569500
22635,23186,2025-09-21,8288,21,1559,171,Parcel,XPO,TRK9510921240
22636,23187,2026-12-24,24892,2,6663,318,FTL,FedEx,TRK8815970536
22637,23190,2026-05-08,49593,18,8799,400,Air,DB Schenker,TRK4613287559
22638,23191,2026-01-12,5385,1,1502,35,LTL,UPS,TRK5201383346
22639,23193,2025-08-16,21406,18,5170,138,Parcel,DB Schenker,TRK7207068311
22640,23194,2026-08-09,20231,35,1772,215,FTL,DB Schenker,TRK6395602944
22641,23195,2026-01-11,6579,4,9451,278,Air,Maersk,TRK1370670851
22642,23196,2025-12-31,23275,26,6427,510,Air,UPS,TRK3513155621
22643,23197,2024-09-30,1842,6,4162,612,Air,XPO,TRK4148788174
22644,23198,2026-07-16,27798,4,2286,115,Parcel,UPS,TRK5820764026
22645,23198,2026-07-18,27798,4,2286,512,Parcel,FedEx,TRK8720831264
22646,23199,2026-01-13,5137,31,941,263,Parcel,UPS,TRK4974556076
22647,23199,2026-01-15,5137,31,941,258,Air,UPS,TRK1884867757
22648,23200,2024-12-20,4918,13,3919,344,FTL,FedEx,TRK3860557502
22649,23201,2026-10-13,798,18,9932,265,Air,Maersk,TRK4751585173
22650,23201,2026-10-15,798,18,9932,254,FTL,UPS,TRK9546289482
22651,23202,2027-01-26,43580,3,1525,289,Air,XPO,TRK4586326787
22652,23202,2027-01-28,43580,3,1525,176,LTL,FedEx,TRK9342201594
22653,23203,2024-09-01,43788,24,621,461,LTL,DHL,TRK6173730244
22654,23204,2025-10-23,5584,25,9210,21,FTL,DB Schenker,TRK3860767067
22655,23204,2025-10-25,5584,25,9210,451,Air,DB Schenker,TRK2912980156
22656,23205,2025-08-09,38525,35,8438,106,Air,DB Schenker,TRK3125112169
22657,23206,2025-04-02,29806,1,4137,595,Air,FedEx,TRK8245895221
22658,23207,2026-02-08,34592,6,6198,439,LTL,XPO,TRK2060713375
22659,23208,2024-10-30,37194,35,1864,617,Parcel,XPO,TRK9916514029
22660,23209,2024-11-12,1298,19,2910,522,Air,Maersk,TRK5030826070
22661,23210,2025-01-08,36599,34,5315,2,LTL,DHL,TRK5100180424
22662,23211,2025-01-04,16230,24,7758,19,Parcel,DB Schenker,TRK2049308462
22663,23212,2026-07-31,1795,20,2833,71,Parcel,DB Schenker,TRK6992085132
22664,23214,2026-12-11,19814,15,6029,136,Air,XPO,TRK2561850052
22665,23215,2024-10-04,38548,16,9719,202,FTL,UPS,TRK1848621998
22666,23216,2027-02-05,6945,14,1920,86,LTL,Maersk,TRK5236358567
22667,23217,2027-01-24,31774,34,8738,23,Air,UPS,TRK1527396207
22668,23217,2027-01-26,31774,34,8738,157,LTL,DB Schenker,TRK6483694270
22669,23218,2024-12-31,1262,10,667,284,LTL,FedEx,TRK4843053736
22670,23220,2024-12-01,7945,4,4081,348,FTL,UPS,TRK3756254976
22671,23221,2024-12-01,19487,32,8987,75,Air,Maersk,TRK4993156185
22672,23223,2024-12-15,11877,8,4028,196,LTL,DB Schenker,TRK4123256596
22673,23224,2026-12-07,20121,29,6486,343,FTL,XPO,TRK5467566737
22674,23226,2026-09-29,2151,11,5781,102,LTL,DHL,TRK1635535889
22675,23226,2026-10-01,2151,11,5781,107,Parcel,UPS,TRK4107091729
22676,23227,2024-10-28,14554,11,8812,29,Parcel,DB Schenker,TRK5904498755
22677,23227,2024-10-30,14554,11,8812,358,FTL,FedEx,TRK9195090034
22678,23229,2025-08-23,18230,28,4227,670,Air,XPO,TRK5647526964
22679,23230,2025-07-07,16484,28,5752,372,Air,XPO,TRK3028676733
22680,23231,2025-08-26,35435,31,219,660,LTL,Maersk,TRK2501516712
22681,23232,2024-10-27,4978,35,5323,26,Parcel,Maersk,TRK8142554086
22682,23232,2024-10-29,4978,35,5323,20,FTL,XPO,TRK6857604673
22683,23233,2026-04-13,35284,5,7286,36,FTL,FedEx,TRK6174415041
22684,23234,2024-08-23,15044,7,9392,154,Parcel,UPS,TRK2134426050
22685,23235,2025-03-13,5363,20,7519,665,LTL,DHL,TRK8867754579
22686,23236,2026-08-20,23014,25,9865,649,LTL,DB Schenker,TRK5233597987
22687,23237,2026-05-17,19277,26,3396,517,FTL,FedEx,TRK2480810467
22688,23238,2026-02-02,31908,27,3815,94,Parcel,DHL,TRK9972945393
22689,23238,2026-02-04,31908,27,3815,202,FTL,XPO,TRK5937846126
